"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message"
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEKSF043","katian.vallejo","38","16","0,245","PASSED","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEKSF043","katian.vallejo","29","7","0,225","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando servicio: PLAN DE ACCION; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEKSF043","katian.vallejo","34","13","0,309","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [fb62daa706f05b16d5d727415fa22cf0, clickElement {id=f.8A7D640EC1F280BA5B4825ED34F2EDD3.d.5B24FD67035D6B399DDF896953B7BE34.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58593}, goog:processID: 19188, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58593/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (fb62daa706f05b16d5d727415fa22cf0)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: fb62daa706f05b16d5d727415fa22cf0; stackTrace=System.Object[]}"
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEKSF043","katian.vallejo","38","16","0,23","PASSED","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEKSF043","katian.vallejo","34","13","0,352","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [9ab40bebbbf741521f4c0de636c8e79a, clickElement {id=f.766C612C2ED6514FC8B6AE7E8BEBA63F.d.75FF9F075890F1069237BA766680AAD5.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64054}, goog:processID: 16260, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64054/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (9ab40bebbbf741521f4c0de636c8e79a)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 9ab40bebbbf741521f4c0de636c8e79a; stackTrace=System.Object[]}"
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEKSF043","katian.vallejo","34","13","0,33","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [f3509da2e19e3eb2f59572e5fd93f749, clickElement {id=f.1D0EC8CC426F691CBA7798AC8B16C3DE.d.006E8DF49545ED30F8581F0262CBAF1B.e.128}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:61457}, goog:processID: 16200, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:61457/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (f3509da2e19e3eb2f59572e5fd93f749)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: f3509da2e19e3eb2f59572e5fd93f749; stackTrace=System.Object[]}"
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEKSF043","katian.vallejo","34","13","0,409","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [ad6e6dbb5212695d7f67dcf02fb8090d, clickElement {id=f.B2E758D07358DCA38AE8421FEFF99210.d.B1671B1D90F38D0543CDE2ABD2B66AE3.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59667}, goog:processID: 1112, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:59667/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (ad6e6dbb5212695d7f67dcf02fb8090d)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: ad6e6dbb5212695d7f67dcf02fb8090d; stackTrace=System.Object[]}"
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEKSF043","katian.vallejo","34","12","0,292","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [668b8d428b3b4b24594f803c8902edcb, isElementDisplayed {id=f.4E669018BCF9E79F1E3CC67922563A76.d.F694621359620EDA82390881C7759665.e.74}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59666}, goog:processID: 11540, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:59666/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (668b8d428b3b4b24594f803c8902edcb)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 668b8d428b3b4b24594f803c8902edcb; stackTrace=System.Object[]}"
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEKSF043","katian.vallejo","38","16","0,267","PASSED","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEKSF043","katian.vallejo","38","13","0,281","PASSED","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","COMEKSF043","katian.vallejo","38","14","0,237","PASSED","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","COMEKSF043","katian.vallejo","34","12","0,23","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [abad2d4b75edfce7e3ef554b535e4935, clickElement {id=f.8BAA75445ABEADEF7C4E451E8FAD6D61.d.B860D9A002F17426CFC22EC104D499E4.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:53931}, goog:processID: 12768, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:53931/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (abad2d4b75edfce7e3ef554b535e4935)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: abad2d4b75edfce7e3ef554b535e4935; stackTrace=System.Object[]}"
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","COMEKSF043","katian.vallejo","38","13","0,276","PASSED","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","COMEKSF043","katian.vallejo","38","13","0,253","PASSED","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","COMEKSF043","katian.vallejo","38","16","0,249","PASSED","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","COMEKSF043","katian.vallejo","34","13","0,412","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [828fdd54d3e3b41d777eaa0b2065d802, clickElement {id=f.5E7BF1D11D1FD6089A3DE90A16DAADF3.d.6ACC061D73EB2F55BB54777427C3AB16.e.131}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59306}, goog:processID: 18284, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:59306/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (828fdd54d3e3b41d777eaa0b2065d802)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 828fdd54d3e3b41d777eaa0b2065d802; stackTrace=System.Object[]}"
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","COMEKSF043","katian.vallejo","38","16","0,249","PASSED","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","COMEKSF043","katian.vallejo","34","10","0,311","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [f29b4fa6f9007e0ec54a05645ddee721, clickElement {id=f.995DF58ED18917FFBA0A49B5213361D5.d.505022107CE6E0D9BDACC3E466290C36.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:54860}, goog:processID: 7628, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:54860/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (f29b4fa6f9007e0ec54a05645ddee721)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: f29b4fa6f9007e0ec54a05645ddee721; stackTrace=System.Object[]}"
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","COMEKSF043","katian.vallejo","34","9","0,222","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [5e2d97141bd12518f4da5408d069744d, isElementDisplayed {id=f.FEE80C1023F205F5DC87F928D7D5CBBD.d.A6C31103E1025EF2D33D8AA64C824E4C.e.20}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:52498}, goog:processID: 14036, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:52498/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (5e2d97141bd12518f4da5408d069744d)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 5e2d97141bd12518f4da5408d069744d; stackTrace=System.Object[]}"
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","COMEKSF043","katian.vallejo","38","16","0,256","PASSED","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","COMEKSF043","katian.vallejo","38","16","0,282","PASSED","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","COMEKSF043","katian.vallejo","38","16","0,255","PASSED","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","COMEKSF043","katian.vallejo","34","10","0,303","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [7f7af1bcd480a67176f1b5d2c044334c, clickElement {id=f.BF8B463986EAFD9DE54113B6D356AD8D.d.11740DE8A64AA5158AABD8A3F4A2C56C.e.130}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64855}, goog:processID: 22232, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64855/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (7f7af1bcd480a67176f1b5d2c044334c)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 7f7af1bcd480a67176f1b5d2c044334c; stackTrace=System.Object[]}"
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","COMEKSF043","katian.vallejo","34","12","0,212","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [8d4a675f05ef44abbcf13902b32b8e51, isElementDisplayed {id=f.A1B4C723013AF54BB990B875A0C36EFA.d.1FA063B83A90C245804FD2BC25C4CE7C.e.20}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:56792}, goog:processID: 19480, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:56792/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (8d4a675f05ef44abbcf13902b32b8e51)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 8d4a675f05ef44abbcf13902b32b8e51; stackTrace=System.Object[]}"
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","COMEKSF043","katian.vallejo","34","9","0,215","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [3c2665a0ffe78ba9f2b0a3001ed6f827, isElementDisplayed {id=f.DB6181011DCB7A9AB8D28F4C9FCCC04E.d.0F19276CD8411A3C2683BE30A27B9611.e.85}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:57304}, goog:processID: 10588, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:57304/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (3c2665a0ffe78ba9f2b0a3001ed6f827)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 3c2665a0ffe78ba9f2b0a3001ed6f827; stackTrace=System.Object[]}"
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","COMEKSF043","katian.vallejo","38","11","0,276","PASSED","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","COMEKSF043","katian.vallejo","38","14","0,243","PASSED","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","COMEKSF043","katian.vallejo","38","16","0,248","PASSED","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","COMEKSF043","katian.vallejo","34","11","0,311","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [52dcfd9c1b0699283dd91079071291e1, clickElement {id=f.3B8BAB3FE7D579FA886ACD146DEE61A4.d.C13777AB1EEE9A283674347DF0D4F245.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\KATIAN~1.VAL\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59840}, goog:processID: 13824, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:59840/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (52dcfd9c1b0699283dd91079071291e1)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: 52dcfd9c1b0699283dd91079071291e1; stackTrace=System.Object[]}"
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEKSF043","katian.vallejo","38","14","0,285","PASSED","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","COMEKSF043","katian.vallejo","33","10","0,23","PASSED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=Expected condition failed: waiting for com.sara.automation.interactions.OneScriptDynamicElements$$Lambda/0x00000153b4486968@5aba9e8a (tried for 10 second(s) with 500 milliseconds interval)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.2'
Driver info: net.thucydides.core.webdriver.DevToolsWebDriverFacade; stackTrace=System.Object[]}"
